"","X","Date","open","high","low","close","volume","Open","High","Low","Close","Volume","macd","rsi","ulti","volatility","roc","dema","atr","cci","obv","wr"
"575",575,"2019-05-03",11722.6,11770.8,11699.8,11709.9,234090536,11725.55,11789.1,11699.8,11718.8,234335972,0.803206116469957,57.9239034327771,47.3975030644264,0.133306434146878,-0.00173076064502276,11728.4114652588,89.3000000000011,93.0212884240101,13793207294,0.449664429530204
"576",576,"2019-05-06",11605.8,11632.15,11571.6,11592.25,233643710,11722.6,11770.8,11699.8,11709.9,234090536,0.762195706723801,57.3355920228514,48.8935723210995,0.122034121587282,-0.000759751964736211,11727.8514946231,71,73.036737795553,13559116758,0.478801767883452
"577",577,"2019-05-07",11651.5,11655.55,11485.5,11495.45,256001510,11605.8,11632.15,11571.6,11592.25,233643710,0.640967942690263,50.0927220193951,47.1290837952962,0.131196430839361,-0.0100978664800326,11687.9906384249,138.299999999999,-92.8665487583734,13325473048,0.863971190047473
"578",578,"2019-05-08",11478.7,11478.7,11347.6,11361.6,228778647,11651.5,11655.55,11485.5,11495.45,256001510,0.472388513432054,45.050164304289,35.9608007641709,0.118804108137683,-0.00838546647916161,11626.1419449889,170.049999999999,-140.195137555975,13069471538,0.97315526777283
"579",579,"2019-05-09",11322.4,11357.4,11255.55,11297.9,235635847,11478.7,11478.7,11347.6,11361.6,228778647,0.242827548666535,39.177435432765,34.3927180142901,0.132235844865965,-0.0117120564586255,11536.1707718627,147.85,-257.975253849767,12840692891,0.972470750172058
"580",580,"2019-05-10",11314.15,11345.45,11251.9,11256.8,290381864,11322.4,11357.4,11255.55,11297.9,235635847,0.0157838791282616,36.7238694231693,29.9099301963192,0.0988718491610104,-0.00562238070588705,11449.1133494605,106.050000000001,-267.519836467904,12605057044,0.929487179487179
"581",581,"2019-05-13",11258.7,11300.1,11126.15,11154.7,270394177,11314.15,11345.45,11251.9,11256.8,290381864,-0.191357745546672,35.1924359183605,23.0127712152153,0.0980225999705192,-0.00364447724789585,11372.2496749776,93.5500000000011,-218.699997477591,12314675180,0.991890773686389
"582",582,"2019-05-14",11151.65,11294.4,11108.45,11239.3,296997248,11258.7,11300.1,11126.15,11154.7,270394177,-0.423147821872283,31.6603297638338,22.3136238819466,0.0680603732675864,-0.0091114567386672,11283.2268953659,173.950000000001,-212.588787627719,12044281003,0.957416660451934
"583",583,"2019-05-15",11271.7,11286.75,11137.45,11142.5,249315190,11151.65,11294.4,11108.45,11239.3,296997248,-0.541814941526386,37.2777314573671,30.2076926624718,0.0966957768200413,0.00755563119290237,11247.3512529691,185.949999999999,-159.153911273798,12341278251,0.809852503087992
"584",584,"2019-05-16",11180.35,11281.5,11143.65,11275.55,232164267,11271.7,11286.75,11137.45,11142.5,249315190,-0.696825995866768,33.8492534040258,28.4621001263444,0.0966298563676773,-0.0086499391075705,11191.0691699441,149.299999999999,-138.818176414867,12091963061,0.950519508828018
"585",585,"2019-05-17",11261.9,11424.1,11259.85,11417.25,256786894,11180.35,11281.5,11143.65,11275.55,232164267,-0.717614292931035,41.7757295795142,36.017682197979,0.133871247098648,0.0118700388482438,11195.7706128797,139,-104.082247661269,12324127328,0.757175034512826
"586",586,"2019-05-20",11651.9,11844.85,11592.3,11832.7,327068944,11261.9,11424.1,11259.85,11417.25,256786894,-0.626420778332049,48.8107281727764,46.4146250849935,0.154919726530733,0.0124887049385176,11248.3981701215,164.25,-51.4920555660496,12580914222,0.546316021450085
"587",587,"2019-05-21",11863.65,11883.15,11682.95,11712.05,283416428,11651.9,11844.85,11592.3,11832.7,327068944,-0.257453866945523,62.946576960865,58.9220150230427,0.247079830065746,0.0357415156288585,11426.5489094281,427.6,80.6979187851687,12907983166,0.0164991852254205
"588",588,"2019-05-22",11727.95,11784.55,11683.35,11755,265298030,11863.65,11883.15,11682.95,11712.05,283416428,-0.0505001900607538,57.9423999334212,55.3886429853284,0.244316679764461,-0.0102486589186679,11519.3490271647,200.199999999999,82.3517563419534,12624566738,0.220859687621015
"589",589,"2019-05-23",11901.3,12041,11615,11682.5,419498094,11727.95,11784.55,11683.35,11755,265298030,0.141484163223526,59.1863043050225,59.8672209990714,0.238224432851717,0.0036604556565063,11602.0400472309,101.199999999999,72.6922824893037,12889864768,0.16541887182135
"590",590,"2019-05-24",11748,11858.1,11658.4,11845.3,292682059,11901.3,12041,11615,11682.5,419498094,0.239699876131172,56.1664961012047,49.8652332749933,0.24138769144868,-0.00618668639958919,11638.4847781105,426,79.5751633986944,12470366674,0.384429789287438
"591",591,"2019-05-27",11855.5,11957.05,11812.9,11920.5,263032540,11748,11858.1,11658.4,11845.3,292682059,0.425871217335239,60.9808402106095,57.130758296177,0.231817964730078,0.0138391688398336,11718.1548945469,199.700000000001,78.7630597994451,12763048733,0.209854699479922
"592",592,"2019-05-28",11958.35,11958.35,11865.2,11941.2,415627589,11855.5,11957.05,11812.9,11920.5,263032540,0.617740469488526,63.0022500567575,57.3716290999947,0.231760193725044,0.0063284426339294,11800.5504305234,144.15,105.80962749089,13026081273,0.129215591657284
"593",593,"2019-05-29",11905.8,11931.7,11836.85,11861.95,241203242,11958.35,11958.35,11865.2,11941.2,415627589,0.774271643292201,63.5618402401618,57.0892251673251,0.215814990764837,0.00173499836077262,11866.5160230194,93.1499999999996,106.056166367279,13441708862,0.107018390434829
"594",594,"2019-05-30",11865.3,11968.15,11862.35,11944.4,345759962,11905.8,11931.7,11836.85,11861.95,241203242,0.833337275583412,59.8307736362443,47.9043691742765,0.226852951153998,-0.0066588071601128,11886.9453527722,104.35,87.9356775255802,13200505620,0.192000428931424
"595",595,"2019-05-31",11999.8,12039.15,11832.15,11918.25,343529162,11865.3,11968.15,11862.35,11944.4,345759962,0.925815004321517,62.3095852826948,53.2454094449462,0.223332738381925,0.00692675102747664,11927.0510907796,106.199999999999,95.4182126037663,13546265582,0.103586939038122
"596",596,"2019-06-03",11953.75,12102.05,11920.75,12092.35,253976822,11999.8,12039.15,11832.15,11918.25,343529162,0.969460004360934,61.0233749329589,51.9412495560582,0.125243988061878,-0.00219171051562483,11945.8276231389,207,90.5994115704501,13202736420,0.131628330920594
"597",597,"2019-06-04",12052.65,12095.15,12006.25,12036.2,220455087,11953.75,12102.05,11920.75,12092.35,253976822,1.10991859619665,66.0483084198937,65.3689877567648,0.124930655767457,0.0145021824764662,12015.0390994079,183.799999999999,105.137759408233,13456713242,0.0100559817540938
"598",598,"2019-06-06",12039.8,12039.8,11830.65,11848.5,314977529,12052.65,12095.15,12006.25,12036.2,220455087,1.16856127947769,63.2175711372216,61.2732562087093,0.132459323113822,-0.0046542458092258,12045.364497591,88.8999999999996,95.99770223715,13236258155,0.0687082637729534
"599",599,"2019-06-07",11865.2,11896.85,11769.65,11863.75,203031203,12039.8,12039.8,11830.65,11848.5,314977529,1.07445168160398,54.767506525959,51.5591057209123,0.160092277069083,-0.0157174981555119,12003.31242538,209.15,58.8875395615076,12921280626,0.301056756114937
"600",600,"2019-06-10",11934.9,11974.6,11872.15,11928.3,194167839,11865.2,11896.85,11769.65,11863.75,203031203,0.998741417052673,55.2904000487235,51.4537219314126,0.142017414207738,0.00128625517211844,11975.0854208295,127.200000000001,40.3639244290467,13124311829,0.467484060814123
"601",601,"2019-06-11",11959.85,12000.3,11904.8,11962.85,197427957,11934.9,11974.6,11872.15,11928.3,194167839,0.971457283939947,57.5284605480885,51.1956572442608,0.140824239274243,0.0054261955890258,11973.8479906484,110.85,58.2787302862779,13318479668,0.356739554460528
"602",602,"2019-06-12",11962.45,11962.45,11866.6,11917.3,174065800,11959.85,12000.3,11904.8,11962.85,197427957,0.962119808896467,58.7195701820768,51.1111798670195,0.141404396938043,0.0028922863976959,11982.9353972,95.5,66.1776717900912,13515907625,0.285802279026792
"603",603,"2019-06-13",11873.9,11930.5,11817.1,11905.55,189660838,11962.45,11962.45,11866.6,11917.3,174065800,0.913118963856308,56.4710110617633,52.3060921965836,0.137697988347756,-0.0038148885364766,11973.2968710998,96.25,49.1961194672118,13341841825,0.379324504670979
"604",604,"2019-06-14",11910.1,11911.45,11798.9,11810.85,183687309,11873.9,11930.5,11817.1,11905.55,189660838,0.856392760843505,55.876601759573,51.9854226701617,0.132185278749163,-0.000986447965109605,11961.1092008642,113.4,29.6598232026092,13152180987,0.442916713625606
"605",605,"2019-06-17",11844,11844,11658.65,11674,186034306,11910.1,11911.45,11798.9,11810.85,183687309,0.738579630412128,51.1990487130419,48.115420510092,0.1383185441052,-0.0079860774240359,11919.8080596035,112.550000000001,-9.96277505132488,12968493678,0.876052948255112
"606",606,"2019-06-18",11677.05,11727.15,11641.35,11700.8,210823821,11844,11844,11658.65,11674,186034306,0.545768896483034,45.2977827737591,46.8753919388288,0.111939849259111,-0.0116544537420644,11843.3185994338,185.35,-131.04809986821,12782459372,0.965381145692376
"607",607,"2019-06-19",11744.45,11802.35,11625.2,11706.8,231300818,11677.05,11727.15,11641.35,11700.8,210823821,0.406412620453311,46.5959544459532,45.7905976615497,0.116574959393413,0.00229306875294988,11795.3771062811,85.7999999999993,-151.801472504275,12993283193,0.870957238984157
"608",608,"2019-06-20",11653.65,11843,11635.25,11841.9,228437380,11744.45,11802.35,11625.2,11706.8,231300818,0.296572829672459,46.8997802502948,45.3512210513857,0.0890561430751571,0.000512654021036951,11762.1409957811,177.15,-126.826676234071,13224584011,0.828877005347596
"609",609,"2019-06-21",11827.6,11827.6,11705.5,11732.95,301237984,11653.65,11843,11635.25,11841.9,228437380,0.298416201229013,53.3371771742053,52.7785413723512,0.112545799385052,0.0114742199988349,11782.7237318669,207.75,-79.5397911254688,13453021391,0.545559400230681
"610",610,"2019-06-24",11725.8,11753.5,11670.5,11702.7,165486957,11827.6,11827.6,11705.5,11732.95,301237984,0.222825190866893,48.2564496428289,50.0258321778912,0.116249034089453,-0.00924296660671686,11762.4419690196,136.4,-91.9251210404545,13151783407,0.77403795742896
"611",611,"2019-06-25",11681,11814.2,11651.15,11776.9,205591959,11725.8,11753.5,11670.5,11702.7,165486957,0.140564374929997,46.9200475433448,46.0717093401265,0.112683456868938,-0.00258153853634902,11737.8899800386,83,-119.880830053568,12986296450,0.835088839238216
"612",612,"2019-06-26",11768.15,11871.6,11758.45,11840.1,226003874,11681,11814.2,11651.15,11776.9,205591959,0.124725172899454,50.5384177396145,52.399098554821,0.121496144468667,0.00632040128523315,11744.8199715458,163.050000000001,-79.6905231899627,13191888409,0.634105161601545
"613",613,"2019-06-27",11860.85,11910.8,11823.25,11843.75,392103626,11768.15,11871.6,11758.45,11840.1,226003874,0.153669287706037,53.4491858591718,60.2109184752829,0.126720510019721,0.00535208966955025,11771.4121155616,113.15,-20.7171016983914,13417892283,0.427086110370567
"614",614,"2019-06-28",11861.15,11871.2,11775.85,11793.9,206236370,11860.85,11910.8,11823.25,11843.75,392103626,0.177034322666558,53.6189479320579,56.7057493151856,0.118617889553163,0.000308226916560628,11792.6907536032,87.5499999999993,6.82467197545153,13809995909,0.417355371900826
"615",615,"2019-07-01",11839.9,11884.45,11831.2,11864.55,206356474,11861.15,11871.2,11775.85,11793.9,206236370,0.159601589761071,50.8893583899102,54.3563806518542,0.0994229675306784,-0.00421785362790317,11792.1437012639,95.3500000000004,-24.0777533296822,13603759539,0.550253265795789
"616",616,"2019-07-02",11890.3,11916.05,11815.3,11907.5,174826734,11839.9,11884.45,11831.2,11864.55,206356474,0.191876850773154,54.4300590349889,49.8766083326733,0.10272737665721,0.00597251383859998,11815.1909240364,90.5500000000011,15.3173782938605,13810116013,0.290289103039293
"617",617,"2019-07-03",11932.15,11945.05,11887.9,11913.55,183268298,11890.3,11916.05,11815.3,11907.5,174826734,0.243926436395769,56.4840465114791,56.9952802802224,0.103066845518681,0.00361349119948251,11846.4492822878,100.75,41.2181960763498,13984942747,0.0753357353422865
"618",618,"2019-07-04",11928.8,11969,11924.3,11938.3,181054738,11932.15,11945.05,11887.9,11913.55,183268298,0.285920103665216,56.7795654676599,57.767554335943,0.0852309639379405,0.000507954110341657,11871.3925045128,57.1499999999996,85.5894719422727,14168211045,0.0984836642176024
"619",619,"2019-07-05",11964.75,11981.5,11798.5,11802.05,276790937,11928.8,11969,11924.3,11938.3,181054738,0.332150687464017,58.0350968636357,54.8367489295564,0.0605973746907122,0.00207531146498141,11897.6654878364,55.4500000000007,108.474355641664,14349265783,0.0892961023851099
"620",620,"2019-07-08",11770.4,11770.4,11523.5,11564,237267339,11964.75,11981.5,11798.5,11802.05,276790937,0.272796900168881,49.5086929828131,44.1631452866691,0.0925555765859916,-0.0114784740721277,11871.555154761,183,29.06779447383,14072474846,0.503648610721305
"621",621,"2019-07-09",11531.6,11582.3,11461.45,11552.7,276440677,11770.4,11770.4,11523.5,11564,237267339,0.0625160879748066,38.7867220959636,38.256464174364,0.140777965523691,-0.0203764210419752,11773.0844308093,278.549999999999,-165.969337384576,13835207507,0.911572052401747
"622",622,"2019-07-10",11536.15,11593.5,11475.9,11494,235505750,11531.6,11582.3,11461.45,11552.7,276440677,-0.111092498316101,38.3620150028037,43.255272375819,0.133939828281306,-0.000977648271598852,11696.5185930959,120.849999999999,-199.061018531582,13558766830,0.824536102297856
"623",623,"2019-07-11",11561.45,11598.3,11519.55,11575.6,209652131,11536.15,11593.5,11475.9,11494,235505750,-0.286189407070059,36.1477382245172,36.572435010743,0.133101479314435,-0.00509401579695101,11621.1044837805,117.6,-177.242998004379,13323261080,0.937409864436113
"624",624,"2019-07-12",11601.15,11639.15,11538.65,11547.65,277116682,11561.45,11598.3,11519.55,11575.6,209652131,-0.365001122850672,41.2264025560525,37.1720998863507,0.144043165254663,0.00707427439644803,11593.3940640311,104.299999999999,-128.8879231817,13532913211,0.780501874819729
"625",625,"2019-07-15",11614.75,11617.3,11532.5,11587.65,214898468,11601.15,11639.15,11538.65,11547.65,277116682,-0.441864432037842,40.0513252159101,34.3366687406401,0.135620005559539,-0.00241748141910314,11565.0162106772,100.5,-107.398031657988,13255796529,0.834246707047401
"626",626,"2019-07-16",11596.65,11670,11574.2,11661.05,223929237,11614.75,11617.3,11532.5,11587.65,214898468,-0.469907531786085,42.5740065372242,35.0522286631997,0.135375506418063,0.00345792272911183,11558.6685167567,84.7999999999993,-93.0498129552997,13470694997,0.7573310258629
"627",627,"2019-07-17",11670.75,11706.6,11651.7,11686.25,205215236,11596.65,11670,11574.2,11661.05,223929237,-0.436403460073476,46.9828055292215,42.7228062496217,0.143645530427647,0.00631435253392709,11579.6417624213,95.7999999999993,-56.8811065060164,13694624234,0.61619075088934
"628",628,"2019-07-18",11675.6,11676.8,11582.4,11600.85,237460710,11670.75,11706.6,11651.7,11686.25,205215236,-0.387953800625318,48.4462007155755,50.6022486200126,0.143730275487183,0.00215870869745416,11604.7034636539,54.8999999999996,-28.8947018973678,13899839470,0.567733871743102
"629",629,"2019-07-19",11627.95,11639.9,11400.35,11437.15,273248512,11675.6,11676.8,11582.4,11600.85,237460710,-0.40396657863675,44.0125319301577,44.8860140155714,0.136752805955326,-0.00733456573354374,11595.9446532839,103.85,-57.6774593125219,13662378760,0.731948851072013
"630",630,"2019-07-22",11392.85,11392.85,11301.55,11336,269274125,11627.95,11639.9,11400.35,11437.15,273248512,-0.524159399610358,37.0189033590964,40.1767489994829,0.11135384674393,-0.0142115422493241,11536.127775159,239.549999999999,-112.509956614395,13389130248,0.936677277811238
"631",631,"2019-07-23",11372.25,11398.1,11303.15,11328.45,274394431,11392.85,11392.85,11301.55,11336,269274125,-0.682385952537945,33.4789323813809,34.6685375546717,0.118650056571348,-0.00888332665214087,11459.3750625247,135.6,-159.430112585491,13119856123,0.949334509890432
"632",632,"2019-07-24",11322.45,11359.25,11230.2,11268.3,279943517,11372.25,11398.1,11303.15,11328.45,274394431,-0.804519380014734,33.2235517485033,35.5205931557046,0.11740381173794,-0.000666241649744492,11401.4207652233,94.9500000000007,-139.287010343151,12845461692,0.960438267519668
"633",633,"2019-07-25",11290.4,11361.05,11239.7,11261.75,380402719,11322.45,11359.25,11230.2,11268.3,279943517,-0.933333922169077,31.1827353691736,33.2376240912179,0.10594426919123,-0.00532378701076475,11340.3283590885,129.049999999999,-146.145771656756,12565518175,0.949287900971651
"634",634,"2019-07-26",11247.45,11307.35,11210.6,11297.7,283273144,11290.4,11361.05,11239.7,11261.75,380402719,-1.02891697105603,30.9597146696221,29.2365105709508,0.106723219314669,-0.000581445685609694,11294.8853976565,121.349999999999,-133.225404606637,12185115456,0.941595705294337
"635",635,"2019-07-29",11307.5,11307.5,11152.75,11192.15,297871515,11247.45,11307.35,11210.6,11297.7,283273144,-1.06763699896624,33.7599460627917,33.8843706860291,0.10621709891784,0.00318713713598484,11275.2538152877,96.75,-124.978208846413,12468388600,0.824395161290322
"636",636,"2019-07-30",11213.7,11267.1,11072.95,11080.6,303555441,11307.5,11307.5,11152.75,11192.15,297871515,-1.15991432604531,29.9225707960149,32.9844068898698,0.0953206061869774,-0.00938652547456975,11227.9614728661,154.75,-131.328180848832,12170517085,0.928861605127743
"637",637,"2019-07-31",11034.05,11144.15,10999.65,11113.8,354751398,11213.7,11267.1,11072.95,11080.6,303555441,-1.29794554200334,26.4949578027408,30.5549258593029,0.08972856911543,-0.0100168082261352,11158.2430792494,194.15,-141.984649679123,11866961644,0.987927089087036
"638",638,"2019-08-01",11060.2,11076.6,10881.35,10991.3,336198500,11034.05,11144.15,10999.65,11113.8,354751398,-1.36901904463776,29.0981349848001,35.9359696194062,0.100883874139119,0.00299174789705603,11119.9805817292,144.5,-140.92246289632,12221713042,0.838531720772333
"639",639,"2019-08-02",10930.3,11079.8,10849.55,11000.35,398389042,11060.2,11076.6,10881.35,10991.3,336198500,-1.49639530521597,25.5084716116324,38.7437774722689,0.0924103349517967,-0.0110835286007411,11053.6666591998,232.449999999999,-155.121518853927,11885514542,0.866767646167829
"640",640,"2019-08-05",10895.8,10895.8,10782.75,10858.65,327231479,10930.3,11079.8,10849.55,11000.35,398389042,-1.5739276788214,26.2324920987506,42.8760169746382,0.0918923991027347,0.000823039700145856,11010.2047223264,230.25,-141.120334026836,12283903584,0.824047605157224
"641",641,"2019-08-06",10815.4,11018,10815.4,10931.4,334295819,10895.8,10895.8,10782.75,10858.65,327231479,-1.71863091945966,22.5386536719242,42.3698960463119,0.103328821392953,-0.01296509308753,10933.9416167392,217.6,-162.965481005749,11956672105,0.917843805812632
"642",642,"2019-08-07",10958.1,10975.3,10836.6,10838.75,311230123,10815.4,11018,10815.4,10931.4,334295819,-1.76191977011148,28.133792920406,42.0709557819627,0.11981588443105,0.0066773844310859,10904.4500628589,202.6,-121.962784314928,12290967924,0.833734131200716
"643",643,"2019-08-08",10899.2,11057.65,10843.25,11048,320628406,10958.1,10975.3,10836.6,10838.75,311230123,-1.84311712199176,25.5979191542755,40.3222556975043,0.121383083688171,-0.00851170610832419,10854.970590828,138.699999999999,-119.181407998933,11979737801,0.934667211106574
"644",644,"2019-08-09",11087.9,11181.3,11063.15,11111.05,293380970,10899.2,11057.65,10843.25,11048,320628406,-1.73628453784197,38.9762760517614,50.7483630219979,0.172557349209398,0.0191217403977593,10890.4853048956,218.9,-80.2540968218147,12300366207,0.568944503128301
"645",645,"2019-08-13",11139.4,11144.2,10904.8,10922.35,367032417,11087.9,11181.3,11063.15,11111.05,293380970,-1.58757674533305,42.3405583891763,49.1007581723241,0.171982107591543,0.00569069252975574,10940.309690184,133.299999999999,-35.3622395130498,12593747177,0.466482489640044
"646",646,"2019-08-14",11003.25,11077.35,10935.85,11013.9,314955384,11139.4,11144.2,10904.8,10922.35,367032417,-1.58870799985792,35.9521822610997,43.986863818577,0.187872922097268,-0.0171289600072999,10916.9273467759,239.400000000001,-67.4206506379692,12226714760,0.758602801314196
"647",647,"2019-08-16",11043.65,11068.55,10924.55,11042.5,286158027,11003.25,11077.35,10935.85,11013.9,314955384,-1.50593624649856,40.6322847559321,43.4901164587095,0.194222718122249,0.00834696281607528,10931.7184277416,155,-55.6459936666136,12541670144,0.600293965070033
"648",648,"2019-08-19",11094.8,11146.8,11038.65,11055.1,216758287,11043.65,11068.55,10924.55,11042.5,286158027,-1.40341042067733,42.0567320374829,48.3571006551423,0.184837812054587,0.00259335304302155,10953.7911868098,144,-49.385191253578,12827828171,0.505002382086708
"649",649,"2019-08-20",11063.9,11076.05,10985.65,11023.55,248408949,11094.8,11146.8,11038.65,11055.1,216758287,-1.29804115727895,42.7089192147053,45.033482429047,0.184862792711646,0.00114039546064149,10975.664978027,108.15,-15.0581623540649,13044586458,0.480990948070509
"650",650,"2019-08-21",11018.15,11033.95,10906.65,10919.15,298933712,11063.9,11076.05,10985.65,11023.55,248408949,-1.22346068978898,41.4508171679797,48.2427132639244,0.168063591024536,-0.00285796654006987,10982.5039629566,90.3999999999996,-32.1398157634193,12796177509,0.502838856199031
"651",651,"2019-08-22",10905.3,10906.65,10718.95,10736.4,304143406,11018.15,11033.95,10906.65,10919.15,298933712,-1.22653383018427,37.5129232346831,40.0340859486869,0.17479963815643,-0.00951576494979456,10953.9266235143,127.300000000001,-65.7251940212691,12497243797,0.657759377744323
"652",652,"2019-08-23",10699.6,10861.9,10637.75,10841.75,309908521,10905.3,10906.65,10718.95,10736.4,304143406,-1.34768246631662,31.815135509706,34.5013833054191,0.192712948566264,-0.016878291099907,10873.2334748458,200.199999999999,-149.163201066993,12193100391,0.962258029631234
"653",653,"2019-08-26",11000.3,11070,10756.7,11057.85,360668689,10699.6,10861.9,10637.75,10841.75,309908521,-1.35163442718164,37.6905821733117,46.5312792898706,0.165518494433156,0.00976458473658504,10849.5187728497,224.15,-145.46825294669,12503008912,0.62468954098059
"654",654,"2019-08-27",11106.55,11141.7,11049.5,11115.55,550375115,11000.3,11070,10756.7,11057.85,360668689,-1.18255495818675,47.6546355361695,54.6320689714423,0.200505381891767,0.0197361608878044,10904.8248393531,313.299999999999,-28.0580295984471,12863677601,0.227118020421303
"655",655,"2019-08-28",11101.3,11129.05,10987.95,11043.85,301050806,11106.55,11141.7,11049.5,11115.55,550375115,-0.994737488088004,49.9557704833277,54.1542594986922,0.174700213974682,0.00520444588918956,10965.9809718272,92.2000000000007,85.008043211883,13414052716,0.120964032747677
"656",656,"2019-08-29",10996.05,11021.05,10922.65,10961.4,410463533,11101.3,11129.05,10987.95,11043.85,301050806,-0.888172508417417,47.1802036025484,54.7614728104617,0.175215363789088,-0.00647131693281544,10988.1621523486,141.099999999999,59.3942010216639,13113001910,0.252874620550086
"657",657,"2019-08-30",10987.8,11042.3,10874.95,11033.85,357108574,10996.05,11021.05,10922.65,10961.4,410463533,-0.854271321547617,44.1429335117831,54.5617411768332,0.179268819480086,-0.00749370135173599,10977.5954334465,121.200000000001,-7.4047395982816,12702538377,0.404562597737099
"658",658,"2019-09-03",10960.95,10960.95,10773.25,10775.85,259309766,10987.8,11042.3,10874.95,11033.85,357108574,-0.765515789162075,47.3503231783583,60.3672784425598,0.183543924596104,0.0065878098246408,10993.9368717534,167.349999999999,12.5681367381383,13059646951,0.271272192070645
"659",659,"2019-09-04",10790.4,10858.6,10746.6,10836.85,334565840,10960.95,10960.95,10773.25,10775.85,259309766,-0.874426590487143,38.805019394228,56.1582666946052,0.223080715454214,-0.0236603012237282,10920.9063677522,260.6,-114.477424661308,12800337185,0.728710342795402
"660",660,"2019-09-05",10860.95,10919.55,10816.1,10840.7,391587274,10790.4,10858.6,10746.6,10836.85,334565840,-0.905944487234012,41.493479769299,55.9657323982526,0.222522177062817,0.00564484418666922,10887.3882165529,112,-114.782103742108,13134903025,0.608879284942539
"661",661,"2019-09-06",10883.8,10956.8,10867.65,10941,322309361,10860.95,10919.55,10816.1,10840.7,391587274,-0.917762535062061,41.6676655795981,46.7171412385942,0.200327025121066,0.000355206196315905,10864.5524883434,103.449999999999,-79.796930368131,13526490299,0.601316177192808
"662",662,"2019-09-09",10936.7,11028.75,10890.3,11004.3,240624742,10883.8,10956.8,10867.65,10941,322309361,-0.843573801019193,46.1644545697774,48.2520961037568,0.199565363229686,0.00920963092231375,10881.6342739769,116.099999999999,-28.2452824528155,13848799660,0.40428248698556
"663",663,"2019-09-11",11028.5,11054.65,11012.35,11018.95,324452281,10936.7,11028.75,10890.3,11004.3,240624742,-0.72970186113368,48.8446805548259,52.6563361822207,0.168711139393648,0.00576890500957283,10915.957311501,138.450000000001,11.6878455021963,14089424402,0.272646095842844
"664",664,"2019-09-12",11058.3,11081.75,10965.2,10981.05,299514606,11028.5,11054.65,11012.35,11018.95,324452281,-0.621495987596965,49.4716637381846,53.4927165764972,0.165682376857961,0.00133041237427456,10946.6972850005,50.3500000000004,55.1566277238295,14413876683,0.243575751562655
"665",665,"2019-09-13",10986.8,11084.3,10946.25,11081.35,320749618,11058.3,11081.75,10965.2,10981.05,299514606,-0.557201535336371,47.8381392883302,46.3806961227283,0.163196554503028,-0.00344545795392115,10957.1348776737,116.549999999999,45.7895987561662,14114362077,0.318781625161229
"666",666,"2019-09-16",10994.85,11052.5,10968.45,10993.1,280808258,10986.8,11084.3,10946.25,11081.35,320749618,-0.4275643722642,52.324656710132,61.9526835804967,0.164877589238343,0.00909245512776202,10998.0696338376,138.049999999999,67.0548262794104,14435111695,0.119753943843636
"667",667,"2019-09-17",11000.1,11000.1,10797.35,10826.9,291997592,10994.85,11052.5,10968.45,10993.1,280808258,-0.385236638212016,48.3815836201362,55.4321975639547,0.168018501602377,-0.00799571179909009,10999.0517554403,112.9,39.0083066333193,14154303437,0.376107314603898
"668",668,"2019-09-18",10872.8,10884.75,10805.45,10848.65,304377922,11000.1,11000.1,10797.35,10826.9,291997592,-0.468505244312034,41.9673986642572,48.6487649946109,0.132467446477356,-0.0152340251359817,10944.5703077383,202.75,-65.4110882933859,13862305845,0.796760313844598
"669",669,"2019-09-19",10845.2,10845.2,10670.5,10696.75,272420381,10872.8,10884.75,10805.45,10848.65,304377922,-0.512797340607696,43.0318033949968,45.8606025135687,0.129303197172948,0.00200687016476131,10911.399411087,79.2999999999993,-78.1797334254907,14166683767,0.73316773434436
"670",670,"2019-09-20",10746.8,11381.15,10691.6,11275.45,861409005,10845.2,10845.2,10670.5,10696.75,272420381,-0.652770397327684,37.8152365684752,38.0247863911022,0.150120522071996,-0.0141006912697534,10836.9048633753,178.15,-142.888691328934,13894263386,0.936563557274045
"671",671,"2019-09-23",11542.7,11694.4,11472.25,11595.5,606655844,10746.8,11381.15,10691.6,11275.45,861409005,-0.332855708713975,58.4705503200948,55.9541781855243,0.327675380166233,0.0526878388882341,10973.7091789279,689.549999999999,126.316431593493,14755672391,0.148737071694926
"672",672,"2019-09-24",11590.7,11654.7,11539.6,11588.3,394028160,11542.7,11694.4,11472.25,11595.5,606655844,0.15210206782752,65.329491172161,60.3689727277894,0.353744160587708,0.0279892959126151,11181.0654834241,418.949999999999,355.367509441396,15362328235,0.0965914640101569
"673",673,"2019-09-25",11564.85,11564.85,11416.4,11431.2,417000722,11590.7,11654.7,11539.6,11588.3,394028160,0.522154768428407,65.0691305900472,59.4942076354138,0.354702363723629,-0.000621123390597944,11331.1943985522,115.1,273.489993024491,14968300075,0.103623400722727
"674",674,"2019-09-26",11469.85,11609.9,11469.85,11580,507051966,11564.85,11564.85,11416.4,11431.2,417000722,0.691860797606325,59.4973740849874,56.9859468452563,0.367178105365909,-0.0136495092499054,11388.2593946775,171.9,170.738651411629,14551299353,0.257056353159487
"675",675,"2019-09-27",11556.35,11593.1,11500.3,11512.5,304951830,11469.85,11609.9,11469.85,11580,507051966,0.921851350399505,62.7508315711698,62.1253166777777,0.36932548751287,0.0129330129722263,11477.0695360613,178.699999999999,162.91268811481,15058351319,0.111729661099716
